"Group_Number","Group_Index","URL_RawData","URL_WellMask","PathName_RawData","PathName_WellMask","FileName_RawData","FileName_WellMask","Series_RawData","Series_WellMask","Frame_RawData","Frame_WellMask","Channel_RawData","Channel_WellMask","Metadata_Date","Metadata_FileLocation","Metadata_Frame","Metadata_Plate","Metadata_Researcher","Metadata_Series","Metadata_Well"
1,32,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C08.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_C08.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C08.TIF","0","p01","KJG","0","C08"
1,33,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C09.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_C09.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C09.TIF","0","p01","KJG","0","C09"
1,34,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C10.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_C10.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C10.TIF","0","p01","KJG","0","C10"
1,35,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C11.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_C11.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C11.TIF","0","p01","KJG","0","C11"
1,36,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C12.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_C12.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_C12.TIF","0","p01","KJG","0","C12"
1,37,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D01.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D01.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D01.TIF","0","p01","KJG","0","D01"
1,38,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D02.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D02.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D02.TIF","0","p01","KJG","0","D02"
1,39,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D03.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D03.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D03.TIF","0","p01","KJG","0","D03"
1,40,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D04.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D04.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D04.TIF","0","p01","KJG","0","D04"
1,41,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D05.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D05.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D05.TIF","0","p01","KJG","0","D05"
1,42,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D06.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D06.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D06.TIF","0","p01","KJG","0","D06"
1,43,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D07.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D07.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D07.TIF","0","p01","KJG","0","D07"
1,44,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D08.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D08.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D08.TIF","0","p01","KJG","0","D08"
1,45,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D09.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D09.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D09.TIF","0","p01","KJG","0","D09"
1,46,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D10.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D10.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D10.TIF","0","p01","KJG","0","D10"
1,47,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D11.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D11.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D11.TIF","0","p01","KJG","0","D11"
1,48,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D12.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_D12.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_D12.TIF","0","p01","KJG","0","D12"
1,49,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E01.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E01.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E01.TIF","0","p01","KJG","0","E01"
1,50,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E02.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E02.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E02.TIF","0","p01","KJG","0","E02"
1,51,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E03.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E03.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E03.TIF","0","p01","KJG","0","E03"
1,52,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E04.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E04.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E04.TIF","0","p01","KJG","0","E04"
1,53,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E05.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E05.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E05.TIF","0","p01","KJG","0","E05"
1,54,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E06.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E06.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E06.TIF","0","p01","KJG","0","E06"
1,55,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E07.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E07.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E07.TIF","0","p01","KJG","0","E07"
1,56,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E08.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E08.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E08.TIF","0","p01","KJG","0","E08"
1,57,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E09.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E09.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E09.TIF","0","p01","KJG","0","E09"
1,58,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E10.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E10.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E10.TIF","0","p01","KJG","0","E10"
1,59,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E11.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E11.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E11.TIF","0","p01","KJG","0","E11"
1,60,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E12.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_E12.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_E12.TIF","0","p01","KJG","0","E12"
1,61,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_F01.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_F01.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_F01.TIF","0","p01","KJG","0","F01"
1,62,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_F02.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_F02.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_F02.TIF","0","p01","KJG","0","F02"
1,63,"file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_F03.TIF","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks/well_mask.png","/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images","/Users/njwheeler/Desktop/CellProfiler_Pipelines/masks","20210521-p01-KJG_F03.TIF","well_mask.png",0,0,0,0,-1,-1,"20210521","file:/Users/njwheeler/Desktop/CellProfiler_Pipelines/projects/20210521-p01-KJG_641/raw_images/20210521-p01-KJG_F03.TIF","0","p01","KJG","0","F03"
