"Group_Number","Group_Index","URL_GFP","URL_TransmittedLight","URL_TxRed","URL_wellmask","PathName_GFP","PathName_TransmittedLight","PathName_TxRed","PathName_wellmask","FileName_GFP","FileName_TransmittedLight","FileName_TxRed","FileName_wellmask","Series_GFP","Series_TransmittedLight","Series_TxRed","Series_wellmask","Frame_GFP","Frame_TransmittedLight","Frame_TxRed","Frame_wellmask","Channel_GFP","Channel_TransmittedLight","Channel_TxRed","Channel_wellmask","Metadata_Date","Metadata_FileLocation","Metadata_Frame","Metadata_Plate","Metadata_Researcher","Metadata_Series","Metadata_Wavelength","Metadata_Well"
1,24,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_B12_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_B12_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_B12_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_B12_w2.TIF","20210614-p01-KJG_B12_w1.TIF","20210614-p01-KJG_B12_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"B12"
1,25,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C01_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C01_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C01_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C01_w2.TIF","20210614-p01-KJG_C01_w1.TIF","20210614-p01-KJG_C01_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C01"
1,26,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C02_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C02_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C02_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C02_w2.TIF","20210614-p01-KJG_C02_w1.TIF","20210614-p01-KJG_C02_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C02"
1,27,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C03_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C03_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C03_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C03_w2.TIF","20210614-p01-KJG_C03_w1.TIF","20210614-p01-KJG_C03_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C03"
1,28,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C04_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C04_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C04_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C04_w2.TIF","20210614-p01-KJG_C04_w1.TIF","20210614-p01-KJG_C04_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C04"
1,29,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C05_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C05_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C05_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C05_w2.TIF","20210614-p01-KJG_C05_w1.TIF","20210614-p01-KJG_C05_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C05"
1,30,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C06_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C06_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C06_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C06_w2.TIF","20210614-p01-KJG_C06_w1.TIF","20210614-p01-KJG_C06_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C06"
1,31,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C07_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C07_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C07_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C07_w2.TIF","20210614-p01-KJG_C07_w1.TIF","20210614-p01-KJG_C07_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C07"
1,32,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C08_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C08_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C08_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C08_w2.TIF","20210614-p01-KJG_C08_w1.TIF","20210614-p01-KJG_C08_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C08"
1,33,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C09_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C09_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C09_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C09_w2.TIF","20210614-p01-KJG_C09_w1.TIF","20210614-p01-KJG_C09_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C09"
1,34,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C10_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C10_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C10_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C10_w2.TIF","20210614-p01-KJG_C10_w1.TIF","20210614-p01-KJG_C10_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C10"
1,35,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C11_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C11_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C11_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C11_w2.TIF","20210614-p01-KJG_C11_w1.TIF","20210614-p01-KJG_C11_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C11"
1,36,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C12_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C12_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_C12_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_C12_w2.TIF","20210614-p01-KJG_C12_w1.TIF","20210614-p01-KJG_C12_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"C12"
1,37,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D01_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D01_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D01_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D01_w2.TIF","20210614-p01-KJG_D01_w1.TIF","20210614-p01-KJG_D01_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D01"
1,38,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D02_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D02_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D02_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D02_w2.TIF","20210614-p01-KJG_D02_w1.TIF","20210614-p01-KJG_D02_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D02"
1,39,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D03_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D03_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D03_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D03_w2.TIF","20210614-p01-KJG_D03_w1.TIF","20210614-p01-KJG_D03_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D03"
1,40,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D04_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D04_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D04_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D04_w2.TIF","20210614-p01-KJG_D04_w1.TIF","20210614-p01-KJG_D04_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D04"
1,41,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D05_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D05_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D05_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D05_w2.TIF","20210614-p01-KJG_D05_w1.TIF","20210614-p01-KJG_D05_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D05"
1,42,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D06_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D06_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D06_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D06_w2.TIF","20210614-p01-KJG_D06_w1.TIF","20210614-p01-KJG_D06_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D06"
1,43,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D07_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D07_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D07_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D07_w2.TIF","20210614-p01-KJG_D07_w1.TIF","20210614-p01-KJG_D07_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D07"
1,44,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D08_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D08_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D08_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D08_w2.TIF","20210614-p01-KJG_D08_w1.TIF","20210614-p01-KJG_D08_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D08"
1,45,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D09_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D09_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D09_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D09_w2.TIF","20210614-p01-KJG_D09_w1.TIF","20210614-p01-KJG_D09_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D09"
1,46,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D10_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D10_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D10_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D10_w2.TIF","20210614-p01-KJG_D10_w1.TIF","20210614-p01-KJG_D10_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D10"
1,47,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D11_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D11_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D11_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D11_w2.TIF","20210614-p01-KJG_D11_w1.TIF","20210614-p01-KJG_D11_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D11"
