"Group_Number","Group_Index","URL_GFP","URL_TransmittedLight","URL_TxRed","URL_wellmask","PathName_GFP","PathName_TransmittedLight","PathName_TxRed","PathName_wellmask","FileName_GFP","FileName_TransmittedLight","FileName_TxRed","FileName_wellmask","Series_GFP","Series_TransmittedLight","Series_TxRed","Series_wellmask","Frame_GFP","Frame_TransmittedLight","Frame_TxRed","Frame_wellmask","Channel_GFP","Channel_TransmittedLight","Channel_TxRed","Channel_wellmask","Metadata_Date","Metadata_FileLocation","Metadata_Frame","Metadata_Plate","Metadata_Researcher","Metadata_Series","Metadata_Wavelength","Metadata_Well"
1,48,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D12_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D12_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_D12_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_D12_w2.TIF","20210614-p01-KJG_D12_w1.TIF","20210614-p01-KJG_D12_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"D12"
1,49,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E01_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E01_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E01_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E01_w2.TIF","20210614-p01-KJG_E01_w1.TIF","20210614-p01-KJG_E01_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E01"
1,50,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E02_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E02_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E02_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E02_w2.TIF","20210614-p01-KJG_E02_w1.TIF","20210614-p01-KJG_E02_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E02"
1,51,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E03_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E03_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E03_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E03_w2.TIF","20210614-p01-KJG_E03_w1.TIF","20210614-p01-KJG_E03_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E03"
1,52,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E04_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E04_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E04_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E04_w2.TIF","20210614-p01-KJG_E04_w1.TIF","20210614-p01-KJG_E04_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E04"
1,53,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E05_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E05_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E05_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E05_w2.TIF","20210614-p01-KJG_E05_w1.TIF","20210614-p01-KJG_E05_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E05"
1,54,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E06_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E06_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E06_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E06_w2.TIF","20210614-p01-KJG_E06_w1.TIF","20210614-p01-KJG_E06_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E06"
1,55,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E07_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E07_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E07_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E07_w2.TIF","20210614-p01-KJG_E07_w1.TIF","20210614-p01-KJG_E07_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E07"
1,56,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E08_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E08_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E08_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E08_w2.TIF","20210614-p01-KJG_E08_w1.TIF","20210614-p01-KJG_E08_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E08"
1,57,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E09_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E09_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E09_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E09_w2.TIF","20210614-p01-KJG_E09_w1.TIF","20210614-p01-KJG_E09_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E09"
1,58,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E10_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E10_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E10_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E10_w2.TIF","20210614-p01-KJG_E10_w1.TIF","20210614-p01-KJG_E10_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E10"
1,59,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E11_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E11_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E11_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E11_w2.TIF","20210614-p01-KJG_E11_w1.TIF","20210614-p01-KJG_E11_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E11"
1,60,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E12_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E12_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_E12_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_E12_w2.TIF","20210614-p01-KJG_E12_w1.TIF","20210614-p01-KJG_E12_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"E12"
1,61,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F01_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F01_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F01_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F01_w2.TIF","20210614-p01-KJG_F01_w1.TIF","20210614-p01-KJG_F01_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F01"
1,62,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F02_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F02_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F02_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F02_w2.TIF","20210614-p01-KJG_F02_w1.TIF","20210614-p01-KJG_F02_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F02"
1,63,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F03_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F03_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F03_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F03_w2.TIF","20210614-p01-KJG_F03_w1.TIF","20210614-p01-KJG_F03_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F03"
1,64,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F04_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F04_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F04_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F04_w2.TIF","20210614-p01-KJG_F04_w1.TIF","20210614-p01-KJG_F04_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F04"
1,65,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F05_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F05_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F05_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F05_w2.TIF","20210614-p01-KJG_F05_w1.TIF","20210614-p01-KJG_F05_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F05"
1,66,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F06_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F06_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F06_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F06_w2.TIF","20210614-p01-KJG_F06_w1.TIF","20210614-p01-KJG_F06_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F06"
1,67,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F07_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F07_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F07_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F07_w2.TIF","20210614-p01-KJG_F07_w1.TIF","20210614-p01-KJG_F07_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F07"
1,68,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F08_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F08_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F08_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F08_w2.TIF","20210614-p01-KJG_F08_w1.TIF","20210614-p01-KJG_F08_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F08"
1,69,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F09_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F09_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F09_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F09_w2.TIF","20210614-p01-KJG_F09_w1.TIF","20210614-p01-KJG_F09_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F09"
1,70,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F10_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F10_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F10_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F10_w2.TIF","20210614-p01-KJG_F10_w1.TIF","20210614-p01-KJG_F10_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F10"
1,71,"file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F11_w2.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F11_w1.TIF","file:/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1/20210614-p01-KJG_F11_w3.TIF","file:/Users/kendra/Desktop/wormBox/well_mask.png","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Volumes/mzamanian/ImageXpress/raw/20210614-p01-KJG_670/TimePoint_1","/Users/kendra/Desktop/wormBox","20210614-p01-KJG_F11_w2.TIF","20210614-p01-KJG_F11_w1.TIF","20210614-p01-KJG_F11_w3.TIF","well_mask.png",0,0,0,0,0,0,0,0,-1,-1,-1,-1,"20210614",nan,"0","p01","KJG","0",nan,"F11"
